,ST,IATA,S/L,Hub,CY15enplane,Name,City,Country,Latitude,Longitude,Altitude,Timezone,PercentArrDel15,TaxiIn,ArrDelay,ArrNum,PercentCancelled,TaxiOut,DepDelay,DepNum
30,LA,MSY,P,M,5329711,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.9934005737,-90.2580032349,4.0,-6,11.9680851064,4.0,-8.0,376,0.0,13.0,-4.0,376
31,MO,MCI,P,M,5135127,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,1026.0,-6,16.4665523156,5.0,-3.0,586,0.341296928328,13.0,-4.0,586
32,NC,RDU,P,M,4954735,Raleigh Durham International Airport,Raleigh-durham,United States,35.8776016235,-78.7874984741,435.0,-5,5.50964187328,4.0,-11.0,366,0.273224043716,14.0,-3.0,366
33,CA,SNA,P,M,4945209,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962,56.0,-8,9.59567198178,5.0,-5.0,3528,0.510059506942,11.0,-8.0,3529
34,CA,SJC,P,M,4822480,Norman Y. Mineta San Jose International Airport,San Jose,United States,37.3625984192,-121.929000854,62.0,-8,10.6190790923,4.0,-5.0,4559,0.241228070175,12.0,-6.0,4560
35,CA,SMF,P,M,4714729,Sacramento International Airport,Sacramento,United States,38.695400238,-121.591003418,27.0,-8,10.4672057502,5.0,-3.0,2231,0.22411474675,12.0,-7.0,2231
36,TX,SAT,P,M,4091434,San Antonio International Airport,San Antonio,United States,29.533700943,-98.4698028564,809.0,-6,13.9344262295,4.0,-2.0,366,0.0,13.0,-7.0,366
37,HI,OGG,P,M,3220753,Kahului Airport,Kahului,United States,20.8985996246,-156.429992676,54.0,-10,13.4595162986,6.0,-11.0,2885,0.346620450607,11.0,-6.0,2885
38,AK,ANC,P,M,2525893,Ted Stevens Anchorage International Airport,Anchorage,United States,61.1744003296,-149.996002197,152.0,-9,9.43250794874,4.0,-9.0,10432,0.656356092041,11.0,-5.0,13255
39,NM,ABQ,P,M,2323883,Albuquerque International Sunport Airport,Albuquerque,United States,35.0401992798,-106.60900116,5355.0,-7,9.58904109589,6.0,-7.0,366,0.273224043716,13.0,-6.0,366
40,CA,ONT,P,M,2089801,Ontario International Airport,Ontario,United States,34.0559997559,-117.600997925,944.0,-8,10.0367197062,4.0,-6.0,819,0.733496332518,12.0,-7.0,818
41,NE,OMA,P,M,2046179,Eppley Airfield,Omaha,United States,41.3031997681,-95.8940963745,984.0,-6,10.04784689,5.0,-5.0,210,0.47619047619,13.0,-6.0,210
42,CA,BUR,P,S,1973897,Bob Hope Airport,Burbank,United States,34.2006988525,-118.35900116,778.0,-8,10.5398457584,3.0,-5.0,1170,0.17094017094,14.0,-8.0,1170
43,SC,CHS,P,S,1669988,Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683,46.0,-5,9.26829268293,6.0,-12.0,209,1.91387559809,17.0,-6.0,209
44,AZ,TUS,P,S,1549253,Tucson International Airport,Tucson,United States,32.1161003113,-110.941001892,2643.0,-7,10.4838709677,4.0,-4.0,373,0.268096514745,11.0,-7.0,373
45,WA,GEG,P,S,1515351,Spokane International Airport,Spokane,United States,47.6198997498,-117.533996582,2376.0,-8,14.0634350688,4.0,0.0,1675,0.597014925373,12.0,-6.0,1675
46,HI,LIH,P,S,1491688,Lihue Airport,Lihue,United States,21.9759998322,-159.339004517,153.0,-10,12.4901806756,5.0,-13.0,1289,0.620636152056,11.0,-9.0,1289
47,HI,KOA,P,S,1485777,Kona International At Keahole Airport,Kona,United States,19.7388000488,-156.046005249,47.0,-10,13.3199464525,4.0,-12.0,1518,0.0659195781147,13.0,-6.0,1517
48,CA,PSP,P,S,947728,Palm Springs International Airport,Palm Springs,United States,33.82970047,-116.507003784,477.0,-8,16.6863207547,5.0,-4.0,1706,0.351493848858,11.0,-7.0,1707
49,AK,FAI,P,S,493443,Fairbanks International Airport,Fairbanks,United States,64.81510162,-147.8560028,439.0,-9,9.10144927536,4.0,-9.0,1733,0.666984278228,11.0,-8.0,2099
50,WA,BLI,P,S,447693,Bellingham International Airport,Bellingham,United States,48.7928009033,-122.538002014,170.0,-8,12.3745819398,4.0,-10.0,605,0.16501650165,12.0,-6.0,606
51,AK,JNU,P,S,403538,Juneau International Airport,Juneau,United States,58.3549995422,-134.576004028,21.0,-9,9.58421423538,4.0,-7.0,2853,0.596467079605,11.0,-9.0,4359
52,AK,BET,P,N,158824,Bethel Airport,Bethel,United States,60.77980042,-161.8379974,126.0,-9,5.74112734864,4.0,-7.0,978,2.1472392638,6.0,-11.0,978
53,AK,KTN,P,N,124747,Ketchikan International Airport,Ketchikan,United States,55.35559845,-131.7140045,89.0,-9,11.4864864865,4.0,-6.0,1642,1.05440742303,9.0,-10.0,2371
