,ST,IATA,S/L,Hub,CY15enplane,Name,City,Country,Latitude,Longitude,Altitude,Timezone,PercentArrDel15,TaxiIn,ArrDelay,ArrNum,PercentCancelled,TaxiOut,DepDelay,DepNum
44,IN,IND,P,M,3889567,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,797.0,-5,24.6537396122,6.0,-3.0,1106,1.89701897019,13.0,-4.0,1107
45,OH,CMH,P,M,3312496,Port Columbus International Airport,Columbus,United States,39.9980010986,-82.8918991089,815.0,-5,26.7045454545,5.0,-2.0,713,2.10378681627,12.5,-3.0,713
46,WI,MKE,P,M,3229897,General Mitchell International Airport,Milwaukee,United States,42.9472007751,-87.8965988159,723.0,-6,28.7330316742,4.0,-3.0,450,1.77777777778,12.0,-4.0,450
47,HI,OGG,P,M,3220753,Kahului Airport,Kahului,United States,20.8985996246,-156.429992676,54.0,-10,28.3823529412,5.0,0.0,686,1.31195335277,13.0,-5.0,686
48,FL,PBI,P,M,3113591,Palm Beach International Airport,West Palm Beach,United States,26.6832008362,-80.0955963135,19.0,-5,23.3624454148,5.0,-3.0,921,1.30293159609,11.0,-4.0,921
49,CT,BDL,P,M,2926054,Bradley International Airport,Windsor Locks,United States,41.9388999939,-72.6831970215,173.0,-5,26.5625,4.0,-2.0,1034,1.25968992248,14.0,-3.0,1032
50,FL,JAX,P,M,2716473,Jacksonville International Airport,Jacksonville,United States,30.4941005707,-81.6878967285,30.0,-5,28.0721533258,5.0,-2.0,899,0.890868596882,13.0,-2.0,898
51,AK,ANC,P,M,2525893,Ted Stevens Anchorage International Airport,Anchorage,United States,61.1744003296,-149.996002197,152.0,-9,22.5296442688,4.0,-5.0,256,1.171875,12.0,-1.0,256
52,NY,BUF,P,M,2336431,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,728.0,-5,21.686746988,3.0,-3.0,332,0.604229607251,11.0,-3.0,331
53,NM,ABQ,P,M,2323883,Albuquerque International Sunport Airport,Albuquerque,United States,35.0401992798,-106.60900116,5355.0,-7,42.5968109339,5.0,5.0,449,2.67857142857,12.0,-2.0,448
54,CA,ONT,P,M,2089801,Ontario International Airport,Ontario,United States,34.0559997559,-117.600997925,944.0,-8,30.6990881459,6.0,0.0,673,2.38450074516,12.0,-2.0,671
55,NE,OMA,P,M,2046179,Eppley Airfield,Omaha,United States,41.3031997681,-95.8940963745,984.0,-6,26.5350877193,5.0,-2.0,467,1.72043010753,13.0,-5.0,465
56,TN,MEM,P,S,1873716,Memphis International Airport,Memphis,United States,35.0424003601,-89.9766998291,341.0,-6,32.6186830015,6.0,1.0,666,2.40601503759,15.0,-2.0,665
57,OK,OKC,P,S,1803188,Will Rogers World Airport,Oklahoma City,United States,35.3931007385,-97.6007003784,1295.0,-6,44.696969697,5.0,11.0,271,2.21402214022,12.0,-4.0,271
58,RI,PVD,P,S,1763676,Theodore Francis Green State Airport,Providence,United States,41.7326011658,-71.4204025269,55.0,-5,25.4273504274,4.0,-2.0,474,1.68776371308,12.0,-4.0,474
59,VA,RIC,P,S,1740391,Richmond International Airport,Richmond,United States,37.5051994324,-77.3197021484,167.0,-5,28.488372093,6.0,0.0,698,1.00286532951,15.0,-3.0,698
60,SC,CHS,P,S,1669988,Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683,46.0,-5,14.2857142857,6.0,-7.0,119,0.0,15.0,-4.0,119
61,NV,RNO,P,S,1669876,Reno Tahoe International Airport,Reno,United States,39.4990997314,-119.767997742,4415.0,-8,27.4348422497,5.0,-1.0,734,0.682128240109,12.0,-4.0,733
62,KY,SDF,P,S,1640297,Louisville International Standiford Field,Louisville,United States,38.1744,-85.736,501.0,-5,31.6455696203,7.0,5.0,79,0.0,13.0,3.0,79
63,AZ,TUS,P,S,1549253,Tucson International Airport,Tucson,United States,32.1161003113,-110.941001892,2643.0,-7,42.037302726,5.0,7.0,726,3.85674931129,12.0,-2.0,726
64,WA,GEG,P,S,1515351,Spokane International Airport,Spokane,United States,47.6198997498,-117.533996582,2376.0,-8,22.5274725275,4.5,-2.0,183,0.546448087432,12.0,-8.0,183
65,VA,ORF,P,S,1515200,Norfolk International Airport,Norfolk,United States,36.8945999146,-76.2012023926,26.0,-5,28.0802292264,4.0,-1.0,352,1.13636363636,14.0,-3.0,352
66,HI,LIH,P,S,1491688,Lihue Airport,Lihue,United States,21.9759998322,-159.339004517,153.0,-10,14.1479099678,5.0,-7.0,313,0.958466453674,12.0,-9.0,313
67,ID,BOI,P,S,1487777,Boise Air Terminal/Gowen field,Boise,United States,43.56439972,-116.2229996,2871.0,-7,18.8191881919,4.0,-4.0,275,2.1897810219,12.0,-3.0,274
